Time step,Vab,Vbc,Vca,Ia,Ib,Ic,,,,,W1,W2
0.046288,232.56,-30.219,-237.91,1.3141,-3.582,2.4117,,,,,305.607096,
0.046296,237.81,-27.938,-238.66,1.2711,-3.6266,2.4148,,,,,302.280291,
0.046304,233.28,-27.219,-235.31,1.3055,-3.6742,2.4758,,,,,304.54704,
0.046312,240.69,-26.781,-239.06,1.3016,-3.6695,2.468,,,,,313.282104,
0.04632,233.44,-27.406,-239.31,1.332,-3.6102,2.5445,,,,,310.94208,
0.046328,233.31,-28.094,-237,1.3313,-3.6164,2.3727,,,,,310.605603,
0.046336,235.94,-23.406,-243.62,1.307,-3.6211,2.4961,,,,,308.37358,
0.046344,241.19,-28.312,-237.22,1.3813,-3.5734,2.3602,,,,,333.155747,
0.046352,234.41,-21.781,-238.72,1.3414,-3.6758,2.4312,,,,,314.437574,
0.04636,238.75,-24.219,-239.28,1.3594,-3.675,2.3555,,,,,324.55675,
0.046368,230.97,-23.031,-242.59,1.4211,-3.7867,2.3414,,,,,328.231467,
0.046376,230.78,-26.062,-238.12,1.4141,-3.5523,2.2453,,,,,326.345998,
0.046384,231.31,-21.094,-241.66,1.3344,-3.75,2.4625,,,,,308.660064,
0.046392,234,-20.688,-242.53,1.3766,-3.6898,2.3656,,,,,322.1244,
0.0464,232.03,-18.75,-244.38,1.3219,-3.7062,2.4508,,,,,306.720457,
0.046408,229.72,-23.906,-242.31,1.4586,-3.5719,2.3492,,,,,335.069592,
0.046416,221.53,-16.031,-245.16,1.4383,-3.675,2.382,,,,,318.626599,
0.046424,229.69,-19.5,-239.09,1.3445,-3.6766,2.293,,,,,308.818205,
0.046432,228.19,-17.781,-244.94,1.3953,-3.6336,2.3789,,,,,318.393507,
0.04644,226.44,-17.188,-243.72,1.3906,-3.6141,2.4039,,,,,314.887464,
0.046448,226.69,-17.75,-246.41,1.4531,-3.7258,2.4422,,,,,329.403239,
0.046456,228,-17.125,-243.97,1.3055,-3.6766,2.3531,,,,,297.654,
0.046464,223.16,-13.438,-246.31,1.457,-3.743,2.3438,,,,,325.14412,
0.046472,224.72,-16.375,-243.53,1.507,-3.7055,2.4141,,,,,338.65304,
0.04648,230,-11.938,-246.44,1.4602,-3.6148,2.2953,,,,,335.846,
0.046488,227.66,-15.094,-247.03,1.4422,-3.6203,2.2563,,,,,328.331252,
0.046496,219.88,-9.6875,-249.62,1.3687,-3.6406,2.2867,,,,,300.949756,
0.046504,225.28,-9.8438,-247.84,1.4352,-3.6766,2.2297,,,,,323.321856,
0.046512,225.44,-8.5938,-248.25,1.4859,-3.7672,2.2773,,,,,334.981296,
0.04652,228,-9.9688,-245.56,1.5031,-3.6805,2.2742,,,,,342.7068,
0.046528,227.75,-6.8438,-248.22,1.5648,-3.7289,2.3117,,,,,356.3832,
0.046536,226.28,-9.1562,-249.19,1.4836,-3.7273,2.1945,,,,,335.709008,
0.046544,228.09,-7.5625,-247.31,1.5734,-3.618,2.3391,,,,,358.876806,
0.046552,227.84,-11.438,-250.38,1.4875,-3.7195,2.1742,,,,,338.912,
0.04656,223.75,-6.7188,-251.5,1.5125,-3.6109,2.2758,,,,,338.421875,
0.046568,223.47,-8.8438,-248.16,1.4563,-3.6773,2.2352,,,,,325.439361,
0.046576,225.25,-7.0938,-247.06,1.5234,-3.6406,2.2563,,,,,343.14585,
0.046584,227.06,-4.9062,-248.88,1.5125,-3.6906,2.2461,,,,,343.42825,
0.046592,222.91,-2.7812,-250.47,1.5883,-3.6422,2.3219,,,,,354.047953,
0.0466,225.81,-7.2812,-250.47,1.5898,-3.4172,2.1328,,,,,358.992738,
0.046608,223.91,-0.5,-254.84,1.582,-3.6523,2.1859,,,,,354.22562,
0.046616,224.72,-2.5938,-251.19,1.5344,-3.6523,2.1492,,,,,344.810368,
0.046624,223.56,0,-251.5,1.6445,-3.7094,2.2297,,,,,367.64442,
0.046632,226.25,-4.4062,-251.5,1.4875,-3.6023,2.1117,,,,,336.546875,
0.04664,220.41,-2.1875,-252.91,1.5383,-3.7297,2.2523,,,,,339.056703,
0.046648,220,-1.25,-251.22,1.5328,-3.6984,2.075,,,,,337.216,
0.046656,223.09,1.375,-255.66,1.6586,-3.7125,2.207,,,,,370.017074,
0.046664,226.38,-1.9688,-250.16,1.6062,-3.607,2.0883,,,,,363.611556,
0.046672,223.62,3,-252.72,1.6039,-3.6961,2.1984,,,,,358.664118,
0.04668,222.06,0.59375,-249.44,1.7023,-3.7133,2.1539,,,,,378.012738,
0.046688,218.91,4.3438,-255.53,1.625,-3.5797,2.2133,,,,,355.72875,
0.046696,220.78,4.8125,-253.66,1.6055,-3.6422,1.943,,,,,354.46229,
0.046704,222.34,4.5312,-254.91,1.5039,-3.6469,2.1914,,,,,334.377126,
0.046712,217.81,2.125,-254.06,1.6461,-3.7687,2.0164,,,,,358.537041,
0.04672,216.34,4.5625,-256.59,1.6828,-3.6484,2.1,,,,,364.056952,
0.046728,218.19,3.4688,-254,1.675,-3.6539,2.1547,,,,,365.46825,
0.046736,214.84,5.6562,-255.41,1.7055,-3.643,2.0312,,,,,366.40962,
0.046744,214.09,3.8438,-255.22,1.7148,-3.6742,2.2008,,,,,367.121532,
0.046752,213.12,5.4688,-253.72,1.7016,-3.7141,2.1414,,,,,362.644992,
0.04676,215.53,6.9688,-254.62,1.6164,-3.6156,1.9906,,,,,348.382692,
0.046768,212.66,9.2812,-257.06,1.7172,-3.6641,2.0906,,,,,365.179752,
0.046776,216.72,11.531,-256,1.7094,-3.732,2.0352,,,,,370.461168,
0.046784,218.12,9.2812,-257.88,1.75,-3.725,2.1203,,,,,381.71,
0.046792,221.28,9.2812,-253.25,1.6836,-3.6727,2.0016,,,,,372.547008,
0.0468,217.31,11.75,-258.44,1.7156,-3.6406,2.0187,,,,,372.817036,
0.046808,217.19,9.0938,-259.38,1.7031,-3.7328,2.0109,,,,,369.896289,
0.046816,214.72,18.969,-259.56,1.7414,-3.7109,2.1336,,,,,373.913408,
0.046824,215.16,9.3438,-258,1.7648,-3.7133,2.0094,,,,,379.714368,
0.046832,212.72,12.75,-258.47,1.8359,-3.6352,2.0945,,,,,390.532648,
0.04684,215.75,10.094,-261.09,1.8828,-3.7102,1.9594,,,,,406.2141,
0.046848,212.75,16.688,-256.62,1.8039,-3.7078,1.8672,,,,,383.779725,
0.046856,212.28,15.25,-257.44,1.7469,-3.6648,1.9836,,,,,370.831932,
0.046864,212.06,14.438,-262.66,1.7547,-3.6258,1.9711,,,,,372.101682,
0.046872,212.88,13.844,-261.25,1.8289,-3.6195,1.8813,,,,,389.336232,
0.04688,212.06,19.312,-260.72,1.7383,-3.7195,2.0625,,,,,368.623898,
0.046888,214.03,18.781,-260.94,1.7484,-3.7023,1.9125,,,,,374.210052,
0.046896,207.16,19.469,-262.41,1.907,-3.7148,1.9828,,,,,395.05412,
0.046904,213.16,20.188,-259.91,1.8781,-3.7242,1.9359,,,,,400.335796,
0.046912,208.78,25.281,-264.19,1.7859,-3.7094,1.9125,,,,,372.860202,
0.04692,208.69,18.625,-264.03,1.8633,-3.6008,1.8406,,,,,388.852077,
0.046928,207.28,19.188,-263.5,1.9133,-3.7703,1.857,,,,,396.588824,
0.046936,207.34,19.938,-258.91,1.8352,-3.6414,1.9367,,,,,380.510368,
0.046944,206.66,24.469,-262.75,1.9,-3.5938,1.9555,,,,,392.654,
0.046952,207,20.906,-260.16,1.882,-3.65,1.8664,,,,,389.574,
0.04696,211.69,23.5,-264.81,1.8281,-3.6859,2.0227,,,,,386.990489,
0.046968,205.47,22.844,-260.78,1.8516,-3.6242,1.9523,,,,,380.448252,
0.046976,206.94,29.719,-266.38,1.8633,-3.7578,1.8359,,,,,385.591302,
0.046984,207.84,22.062,-258.91,1.8664,-3.6102,1.9211,,,,,387.912576,
0.046992,206.25,28.781,-266.34,1.8977,-3.6414,1.907,,,,,391.400625,
0.047,210.56,23.656,-261.31,1.8656,-3.8203,1.9109,,,,,392.820736,
0.047008,203.19,31.562,-264,1.9563,-3.7719,1.8742,,,,,397.500597,
0.047016,209.16,28.812,-262.16,1.9844,-3.6859,1.8789,,,,,415.057104,
0.047024,210.72,28.312,-263.72,1.9453,-3.7102,1.8922,,,,,409.913616,
0.047032,207.5,28.438,-264.09,1.9336,-3.7555,1.8336,,,,,401.222,
0.04704,202.16,35.062,-269.75,2.0352,-3.732,1.8305,,,,,411.436032,
0.047048,201.75,28.25,-264.81,1.9336,-3.6516,1.7742,,,,,390.1038,
0.047056,199.72,32.188,-267.38,1.9422,-3.5812,1.8203,,,,,387.896184,
0.047064,205.97,33.219,-262.69,1.9594,-3.5234,1.7148,,,,,403.577618,
0.047072,203.31,32.156,-266.91,2.0164,-3.6523,1.8477,,,,,409.954284,
0.04708,202.78,34.219,-267.56,1.9742,-3.7086,1.8266,,,,,400.328276,
0.047088,200.81,33.5,-269.75,1.9258,-3.7305,1.8766,,,,,386.719898,
0.047096,195.03,35.438,-269.09,1.9352,-3.5797,1.6555,,,,,377.422056,
0.047104,194.09,36.344,-266.09,2.032,-3.6648,1.7164,,,,,394.39088,
0.047112,202.59,37.188,-264.06,2.1,-3.5906,1.8164,,,,,425.439,
0.04712,201.72,38.938,-265.62,1.9797,-3.607,1.8289,,,,,399.345084,
0.047128,202.97,33.906,-266.81,2.107,-3.6688,1.6023,,,,,427.65779,
0.047136,202.94,36.25,-268.19,2.0344,-3.7125,1.7242,,,,,412.861136,
0.047144,199.75,35.875,-271.22,1.9937,-3.6664,1.6164,,,,,398.241575,
0.047152,195.38,40.344,-270.56,2.025,-3.6703,1.7672,,,,,395.6445,
0.04716,196.31,39.75,-269.28,2.0711,-3.6367,1.6875,,,,,406.577641,
0.047168,197.69,40.188,-273.88,1.9828,-3.6742,1.7758,,,,,391.979732,
0.047176,199.34,38.531,-268.06,2.0328,-3.6531,1.7445,,,,,405.218352,
0.047184,195.56,43.656,-274.75,2.1227,-3.6797,1.6555,,,,,415.115212,
0.047192,200.53,43.812,-271,2.2586,-3.7586,1.6156,,,,,452.917058,
0.0472,194.28,42,-272.19,2.1016,-3.6961,1.6555,,,,,408.298848,
0.047208,197.97,40.5,-268.78,2.1313,-3.7672,1.6945,,,,,421.933461,
0.047216,201.06,43.781,-271.97,2.1219,-3.7336,1.7383,,,,,426.629214,
0.047224,196.75,40.812,-267.78,2.1641,-3.6586,1.6266,,,,,425.786675,
0.047232,185.28,46.375,-271.34,2.0805,-3.6117,1.6633,,,,,385.47504,
0.04724,191.25,46.188,-269.53,2.093,-3.5688,1.5898,,,,,400.28625,
0.047248,187.56,45.156,-272.09,2.0844,-3.5648,1.7281,,,,,390.950064,
0.047256,197.5,46.281,-272.41,2.1195,-3.6805,1.5,,,,,418.60125,
0.047264,194.47,47.875,-274.22,2.1562,-3.6609,1.6742,,,,,419.316214,
0.047272,197.19,48.594,-271.69,2.1258,-3.8102,1.65,,,,,419.186502,
0.04728,191.12,52.688,-274.03,2.182,-3.7,1.6313,,,,,417.02384,
0.047288,196.41,48.469,-271.81,2.1906,-3.6727,1.6273,,,,,430.255746,
0.047296,187.34,56.25,-274.69,2.2258,-3.6688,1.5688,,,,,416.981372,
0.047304,192.5,49.438,-270.06,2.1945,-3.6859,1.5133,,,,,422.44125,
0.047312,187.88,52.969,-277.94,2.1883,-3.7461,1.5969,,,,,411.137804,
0.04732,184.69,53.344,-275,2.1969,-3.5695,1.5766,,,,,405.745461,
0.047328,187.06,55.031,-278.78,2.2078,-3.7188,1.65,,,,,412.991068,
0.047336,190.41,55.312,-277.03,2.3211,-3.6656,1.5297,,,,,441.960651,
0.047344,190.03,53.062,-274.41,2.2563,-3.6656,1.5828,,,,,428.764689,
0.047352,186.69,56.656,-276.81,2.2273,-3.5453,1.5961,,,,,415.814637,
0.04736,190.78,58.188,-274.94,2.3172,-3.6859,1.5422,,,,,442.075416,
0.047368,189.88,54.5,-274.03,2.3172,-3.5187,1.5234,,,,,439.989936,
0.047376,186.78,59.656,-273.97,2.257,-3.7297,1.4563,,,,,421.56246,
0.047384,189.81,54,-277.75,2.257,-3.6516,1.4891,,,,,428.40117,
0.047392,184.91,59.062,-274.38,2.2437,-3.6695,1.5461,,,,,414.882567,
0.0474,190.31,57.625,-274.16,2.2977,-3.6828,1.4492,,,,,437.275287,
0.047408,186.03,59.875,-276.56,2.3539,-3.5406,1.5031,,,,,437.896017,
0.047416,185,60.719,-275.72,2.2805,-3.6719,1.4523,,,,,421.8925,
0.047424,182.91,66.5,-276.78,2.25,-3.5898,1.4422,,,,,411.5475,
0.047432,185.34,57.312,-275.94,2.2062,-3.675,1.475,,,,,408.897108,
0.04744,183.62,57.906,-278.19,2.2867,-3.5516,1.5109,,,,,419.883854,
0.047448,188.53,63.719,-275.5,2.2961,-3.543,1.4805,,,,,432.883733,
0.047456,181.72,62,-278,2.3828,-3.6742,1.532,,,,,433.002416,
0.047464,184.47,60.656,-278.84,2.3656,-3.6461,1.4289,,,,,436.382232,
0.047472,185.03,69.594,-280.69,2.2844,-3.5938,1.4625,,,,,422.682532,
0.04748,179.69,62.094,-275.69,2.2812,-3.7133,1.3687,,,,,409.908828,
0.047488,184.72,66.938,-276.75,2.3031,-3.6578,1.4812,,,,,425.428632,
0.047496,181.28,67.438,-276.31,2.35,-3.7281,1.3633,,,,,426.008,
0.047504,181.75,69.5,-280.44,2.3281,-3.7117,1.4516,,,,,423.132175,
0.047512,179.72,71.094,-276.03,2.2625,-3.6867,1.3578,,,,,406.6165,
0.04752,181.5,73.938,-283.41,2.3758,-3.6398,1.3672,,,,,431.2077,
0.047528,186.31,64.531,-272.59,2.3297,-3.6922,1.4039,,,,,434.046407,
0.047536,183.66,69.438,-278.25,2.3969,-3.675,1.4281,,,,,440.214654,
0.047544,184.59,68.75,-275.84,2.3961,-3.7039,1.3148,,,,,442.296099,
0.047552,179.34,71.812,-282.81,2.3312,-3.5852,1.4141,,,,,418.077408,
0.04756,175.22,68.531,-276.41,2.4031,-3.5305,1.3133,,,,,421.071182,
0.047568,181.88,74.625,-278.97,2.3523,-3.7242,1.3313,,,,,427.836324,
0.047576,183.06,74.281,-277.19,2.4031,-3.7188,1.3164,,,,,439.911486,
0.047584,176.69,75.406,-279.09,2.3086,-3.6469,1.3055,,,,,407.906534,
0.047592,180.81,73.625,-276.53,2.5133,-3.6672,1.3922,,,,,454.429773,
0.0476,174.66,75.188,-279.25,2.4148,-3.7281,1.2586,,,,,421.768968,
0.047608,178.31,70.938,-279.94,2.3508,-3.682,1.3836,,,,,419.171148,
0.047616,175.44,77.406,-278.81,2.4141,-3.6781,1.3664,,,,,423.529704,
0.047624,177.12,72.031,-278.78,2.5273,-3.5141,1.343,,,,,447.635376,
0.047632,178.59,75.531,-278.84,2.4227,-3.7961,1.2742,,,,,432.669993,
0.04764,184.62,72.625,-281.62,2.4758,-3.6047,1.1656,,,,,457.082196,
0.047648,170.72,81.281,-283.62,2.5203,-3.6617,1.2203,,,,,430.265616,
0.047656,175.28,75.844,-280.31,2.4602,-3.6562,1.2445,,,,,431.223856,
0.047664,172.28,80.812,-280.28,2.4922,-3.6891,1.1703,,,,,429.356216,
0.047672,173.62,79.469,-279.12,2.5727,-3.7289,1.275,,,,,446.672174,
0.04768,172.12,81.469,-279.5,2.625,-3.6922,1.1305,,,,,451.815,
0.047688,167.81,81,-281.34,2.5875,-3.7164,1.2164,,,,,434.208375,
0.047696,172.19,82.531,-283.69,2.5258,-3.5172,1.25,,,,,434.917502,
0.047704,165.88,79.938,-282.66,2.5695,-3.6812,1.1594,,,,,426.22866,
0.047712,174.12,87.125,-282.94,2.4195,-3.6867,1.2484,,,,,421.28334,
0.04772,169.19,82.938,-281.69,2.5414,-3.6008,1.1656,,,,,429.979466,
0.047728,171.88,82.031,-282.97,2.5359,-3.6852,1.1867,,,,,435.870492,
0.047736,170.06,85.531,-281.75,2.5148,-3.5602,1.1555,,,,,427.666888,
0.047744,167.78,84.094,-284.97,2.6258,-3.6273,1.1578,,,,,440.556724,
0.047752,167,83.375,-284.44,2.6102,-3.6156,1.1047,,,,,435.9034,
0.04776,165.09,86.344,-283.06,2.5602,-3.7406,0.98984,,,,,422.663418,
0.047768,163.34,87.219,-281.75,2.4516,-3.5617,1.3844,,,,,400.444344,
0.047776,165.94,89.375,-283.69,2.5664,-3.6063,1.3,,,,,425.868416,
0.047784,170.62,89.375,-283.16,2.5172,-3.6234,1.1227,,,,,429.484664,
0.047792,162.66,90.625,-286.44,2.5664,-3.6359,1.0344,,,,,417.450624,
0.0478,164.38,86.5,-283.41,2.6016,-3.5562,1.0938,,,,,427.651008,
0.047808,160.75,92.375,-283.72,2.5219,-3.5133,1.1508,,,,,405.395425,
0.047816,166.41,91.5,-283.47,2.4922,-3.6523,1.0633,,,,,414.727002,
0.047824,163.47,93.5,-286.34,2.675,-3.5898,1.1219,,,,,437.28225,
0.047832,163.84,92.25,-282.16,2.5383,-3.5734,0.94453,,,,,415.875072,
0.04784,164.03,93.719,-286.34,2.6031,-3.6125,1.1031,,,,,426.986493,
0.047848,163.53,92.562,-284.72,2.5938,-3.4586,1.1109,,,,,424.164114,
0.047856,161.47,93.469,-284.53,2.6492,-3.518,1.0977,,,,,427.766324,
0.047864,158.59,95.031,-279.88,2.6625,-3.4875,1.2047,,,,,422.245875,
0.047872,156.47,96.281,-286.38,2.6594,-3.6531,1.0328,,,,,416.116318,
0.04788,157.5,94.656,-288.44,2.6609,-3.5609,1.0578,,,,,419.09175,
0.047888,161.72,94.969,-285.81,2.7508,-3.6609,1.1344,,,,,444.859376,
0.047896,154.94,92.531,-285.69,2.8383,-3.6055,0.95547,,,,,439.766202,
0.047904,152.19,97.625,-287.12,2.6656,-3.5094,1.0086,,,,,405.677664,
0.047912,156,97.812,-285.78,2.6227,-3.5727,0.85781,,,,,409.1412,
0.04792,157.38,103.22,-288.59,2.6453,-3.4766,0.99141,,,,,416.317314,
0.047928,153.75,97.344,-288.06,2.7914,-3.5328,0.96797,,,,,429.17775,
0.047936,151.69,101,-287.81,2.6961,-3.5883,0.93516,,,,,408.971409,
0.047944,157.09,101.25,-285.56,2.7867,-3.5719,0.88672,,,,,437.762703,
0.047952,157.22,100.84,-292.25,2.7422,-3.6641,0.91094,,,,,431.128684,
0.04796,153.75,100.16,-285.56,2.6477,-3.6234,0.94531,,,,,407.083875,
0.047968,157.62,102.28,-288.84,2.6078,-3.557,0.92812,,,,,411.041436,
0.047976,153.62,107.34,-287.5,2.7008,-3.4547,0.91484,,,,,414.896896,
0.047984,149.97,105.78,-288.22,2.7727,-3.5625,0.95234,,,,,415.821819,
0.047992,151.59,102.31,-286.16,2.7727,-3.4977,0.95703,,,,,420.313593,
0.048,150.34,105.5,-287.88,2.7766,-3.5695,0.97422,,,,,417.434044,
0.048008,155.28,109.62,-286.88,2.7703,-3.6461,0.87266,,,,,430.172184,
0.048016,150.78,108.56,-287.25,2.7617,-3.5406,0.95625,,,,,416.409126,
0.048024,150.84,105.41,-287.91,2.7664,-3.493,0.85391,,,,,417.283776,
0.048032,154.38,111.78,-290.75,2.8813,-3.6391,0.86406,,,,,444.815094,
0.04804,150.12,108.19,-287.72,2.7125,-3.525,0.88828,,,,,407.2005,
0.048048,151,109.72,-287.38,2.8664,-3.6219,0.8,,,,,432.8264,
0.048056,150.12,110.31,-287.81,2.8023,-3.5914,0.88281,,,,,420.681276,
0.048064,148.22,108.78,-289.28,2.7484,-3.6086,0.82812,,,,,407.367848,
0.048072,151.16,116.31,-286.41,2.7453,-3.6063,0.82266,,,,,414.979548,
0.04808,146.75,111.97,-289.75,2.832,-3.557,0.75469,,,,,415.596,
0.048088,147.81,113.94,-286.16,2.7414,-3.6273,0.75781,,,,,405.206334,
0.048096,143.31,115.06,-291.62,2.7383,-3.6531,0.88359,,,,,392.425773,
0.048104,146.91,113.94,-293.44,2.8227,-3.5805,0.68516,,,,,414.682857,
0.048112,142.94,117.66,-291.78,2.9086,-3.5789,0.775,,,,,415.755284,
0.04812,140.59,117.78,-293.25,2.8398,-3.6453,0.75781,,,,,399.247482,
0.048128,142.03,115.75,-290.38,2.8992,-3.4914,0.75859,,,,,411.773376,
0.048136,144.34,116.69,-288.81,2.8984,-3.5133,0.71094,,,,,418.355056,
0.048144,139.72,117.88,-288.88,2.8859,-3.6344,0.74219,,,,,403.217948,
0.048152,139.28,117.66,-290.69,2.8758,-3.5461,0.63281,,,,,400.541424,
0.04816,139.31,120.69,-291.97,2.9766,-3.6461,0.67656,,,,,414.670146,
0.048168,147.16,118.25,-290.66,2.9156,-3.5836,0.67891,,,,,429.059696,
0.048176,141.53,121.66,-292.88,2.9492,-3.5602,0.61875,,,,,417.400276,
0.048184,138.16,120.91,-288.81,2.9289,-3.543,0.60859,,,,,404.656824,
0.048192,133.06,125.31,-290.97,2.9062,-3.6016,0.67578,,,,,386.698972,
0.0482,137.53,124.12,-294.88,2.9914,-3.5352,0.65938,,,,,411.407242,
0.048208,140.44,124.75,-290.22,2.9773,-3.6453,0.73594,,,,,418.132012,
0.048216,138.62,122,-290.53,2.9859,-3.5805,0.55469,,,,,413.905458,
0.048224,136.28,127.56,-292.19,3.0383,-3.5789,0.60391,,,,,414.059524,
0.048232,139.12,125.62,-289.12,2.9992,-3.5633,0.58906,,,,,417.248704,
0.04824,132.34,128.44,-295.31,2.9336,-3.4875,0.55156,,,,,388.232624,
0.048248,135.38,125.25,-291.16,3.0266,-3.4797,0.60703,,,,,409.741108,
0.048256,132.12,128.69,-292.41,3.0859,-3.4578,0.62734,,,,,407.709108,
0.048264,133.84,127.06,-290.78,3.0469,-3.532,0.56563,,,,,407.797096,
0.048272,129.44,130.31,-290.5,2.9367,-3.4,0.48516,,,,,380.126448,
0.04828,137.75,131.66,-286.66,3.0312,-3.482,0.44531,,,,,417.5478,
0.048288,133.22,128.5,-292.09,3.0023,-3.557,0.50703,,,,,399.966406,
0.048296,129.62,130.09,-291.72,3.0539,-3.4898,0.55312,,,,,395.846518,
0.048304,126.44,133.25,-293,3.0727,-3.5398,0.46719,,,,,388.512188,
0.048312,126.16,129.88,-292.78,3.0227,-3.5094,0.47891,,,,,381.343832,
0.04832,129.12,137.97,-292.69,3.0469,-3.4227,0.425,,,,,393.415728,
0.048328,128.62,132,-290.56,3.1227,-3.4781,0.42031,,,,,401.641674,
0.048336,128.19,135.5,-292.59,3.1797,-3.5711,0.36172,,,,,407.605743,
0.048344,129.62,133.09,-291.47,3.0414,-3.4734,0.38047,,,,,394.226268,
0.048352,124.94,137.81,-293.75,3.1141,-3.6766,0.49766,,,,,389.075654,
0.04836,124.75,136.94,-292.56,3.0805,-3.4008,0.29297,,,,,384.292375,
0.048368,120.53,140.53,-293.72,3.218,-3.4359,0.40859,,,,,387.86554,
0.048376,125.75,139.75,-289.66,3.1016,-3.3844,0.29453,,,,,390.0262,
0.048384,126.53,137.22,-294.47,3.1609,-3.475,0.36797,,,,,399.948677,
0.048392,123.16,138.75,-291.94,3.2047,-3.3563,0.40469,,,,,394.690852,
0.0484,124.38,139.94,-294.66,3.2164,-3.3891,0.36172,,,,,400.055832,
0.048408,121.88,143.84,-292.75,3.1391,-3.4828,0.28516,,,,,382.593508,
0.048416,125.12,142.66,-291,3.125,-3.4398,0.45,,,,,391,
0.048424,119.19,139.69,-295.19,3.3211,-3.6031,0.33672,,,,,395.841909,
0.048432,122.53,143.69,-292.31,3.1172,-3.3656,0.27187,,,,,381.950516,
0.04844,123.81,141.19,-290.12,3.1812,-3.3875,0.3,,,,,393.864372,
0.048448,114.62,144.47,-292.97,3.1961,-3.5148,0.28516,,,,,366.336982,
0.048456,116.5,146.12,-292.53,3.2289,-3.4375,0.29453,,,,,376.16685,
0.048464,116.16,148.62,-294.19,3.2336,-3.3375,0.23438,,,,,375.614976,
0.048472,114.28,145.59,-295.19,3.3008,-3.4469,0.22422,,,,,377.215424,
0.04848,113.22,148.78,-295.22,3.1352,-3.4266,0.28437,,,,,354.967344,
0.048488,110,144.94,-294.5,3.2906,-3.3609,0.13516,,,,,361.966,
0.048496,113.12,147.91,-295.19,3.2719,-3.3477,0.25859,,,,,370.117328,
0.048504,115.97,145.16,-290.5,3.3031,-3.45,0.033594,,,,,383.060507,
0.048512,114.91,150.56,-293.84,3.2258,-3.4289,0.26641,,,,,370.676678,
0.04852,111.22,149.19,-293.41,3.2938,-3.4875,0.10391,,,,,366.336436,
0.048528,106.62,153,-296.59,3.3234,-3.4109,0.25391,,,,,354.340908,
0.048536,110.88,151.16,-295.16,3.3234,-3.4813,0.11563,,,,,368.498592,
0.048544,107.81,153.75,-292.72,3.2211,-3.3711,0.24609,,,,,347.266791,
0.048552,106.34,151.72,-290.09,3.3703,-3.3703,0.23125,,,,,358.397702,
0.04856,105.09,154.84,-292.78,3.2781,-3.4086,0.21875,,,,,344.495529,
0.048568,107.12,153.25,-291.34,3.2734,-3.2977,0.089063,,,,,350.646608,
0.048576,107.16,156.34,-296.31,3.3531,-3.4391,0.12969,,,,,359.318196,
0.048584,105.31,157.84,-290.84,3.2203,-3.3422,0.096875,,,,,339.129793,
0.048592,100.47,154.75,-291.53,3.3547,-3.45,0.21406,,,,,337.046709,
0.0486,101.25,155.16,-290.47,3.3859,-3.268,0.036719,,,,,342.822375,
0.048608,103.16,158.62,-294.25,3.3125,-3.4797,0.12266,,,,,341.7175,
0.048616,106.34,157.06,-288.72,3.232,-3.3922,-0.0070313,,,,,343.69088,
0.048624,97.281,163.59,-289.16,3.407,-3.3258,0.032031,,,,,331.436367,
0.048632,100.12,160.31,-287.31,3.3875,-3.2609,0.0046875,,,,,339.1565,
0.04864,101.91,161.75,-289.28,3.3781,-3.3992,0.12891,,,,,344.262171,
0.048648,98.781,157.72,-286.06,3.4109,-3.4031,0.11797,,,,,336.9321129,
0.048656,99.75,160.16,-294.34,3.3133,-3.3875,0.12266,,,,,330.501675,
0.048664,99.156,161.38,-291.88,3.4156,-3.3234,-0.086719,,,,,338.6772336,
0.048672,91.812,156.69,-292.53,3.4438,-3.3703,0.044531,,,,,316.1821656,
0.04868,98.625,160.16,-292.41,3.3477,-3.1945,0.029687,,,,,330.1669125,
0.048688,94.625,169.75,-291.78,3.3672,-3.3289,-0.010937,,,,,318.6213,
0.048696,93.406,168.34,-289.81,3.5008,-3.2578,0.010156,,,,,326.9957248,
0.048704,95.062,166.72,-292.19,3.4625,-3.2727,-0.009375,,,,,329.152175,
0.048712,91.062,163.16,-290.88,3.318,-3.2586,-0.046094,,,,,302.143716,
0.04872,90.438,165.94,-289.19,3.3516,-3.2086,-0.014844,,,,,303.1120008,
0.048728,90.75,168.94,-288.16,3.482,-3.2766,-0.067969,,,,,315.9915,
0.048736,85.969,171.06,-290,3.4773,-3.2492,0.0046875,,,,,298.9400037,
0.048744,89.469,168.5,-286.62,3.5148,-3.2687,-0.0375,,,,,314.4656412,
0.048752,85.781,169.59,-290.5,3.4508,-3.2094,-0.20312,,,,,296.0130748,
0.04876,92.031,170.69,-288.31,3.4555,-3.1852,-0.024219,,,,,318.0131205,
0.048768,86.125,173.16,-287.94,3.4937,-3.2094,-0.13359,,,,,300.8949125,
0.048776,87.844,169.72,-288.66,3.4523,-3.1516,-0.071094,,,,,303.2638412,
0.048784,83.062,172.34,-289,3.4977,-3.218,-0.13437,,,,,290.5259574,
0.048792,87,166.16,-286.56,3.5094,-3.3125,-0.10703,,,,,305.3178,
0.0488,83.375,175.03,-290.69,3.5477,-3.2273,-0.08125,,,,,295.7894875,
0.048808,87.125,169.78,-284.69,3.5461,-3.2109,-0.27578,,,,,308.9539625,
0.048816,83.406,174.31,-286.47,3.4773,-3.1664,-0.22344,,,,,290.0276838,
0.048824,76.281,173.72,-283.31,3.5375,-3.182,-0.28984,,,,,269.8440375,
